"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.030725825E2,-1.838543296E0,-5.982837677E-1,7.986992598E-2
1.030776425E2,-1.920431972E0,-4.989709854E-1,8.782619238E-2
1.030827025E2,-1.988815427E0,-3.662328720E-1,1.617531776E-1
1.030877625E2,-2.003485203E0,-1.642360687E-1,2.873582244E-1
1.030928225E2,-1.945524454E0,3.751945496E-2,4.578873515E-1
1.030978825E2,-1.920576453E0,3.227691650E-1,5.346052051E-1
1.031029425E2,-1.888048649E0,6.124658585E-1,5.868954062E-1
1.031080025E2,-1.850714803E0,8.874492645E-1,6.652664542E-1
1.031130625E2,-1.689198136E0,1.207575798E0,7.574782968E-1
1.031181225E2,-1.451648355E0,1.568032265E0,9.135079980E-1
1.031231825E2,-1.044740796E0,1.906554222E0,1.071483850E0
1.031282425E2,-5.736172199E-1,2.235142708E0,1.284137845E0
1.031333025E2,8.244132996E-2,2.563368797E0,1.616453052E0
1.031383625E2,6.970951557E-1,2.881624222E0,1.958883405E0
1.031434225E2,1.152121782E0,3.187443733E0,2.310046434E0
1.031484825E2,1.498720288E0,3.418536186E0,2.637485504E0
1.031535425E2,1.816505313E0,3.586874008E0,2.834285259E0
1.031586025E2,2.019543648E0,3.651797295E0,2.941819191E0
1.031636625E2,2.186990976E0,3.756931305E0,2.996568203E0
1.031687225E2,2.311695814E0,3.796945572E0,2.996247768E0
1.031737825E2,2.302584887E0,3.776683807E0,2.914962292E0
1.031788425E2,2.190693617E0,3.650777817E0,2.659580231E0
1.031839025E2,2.054530859E0,3.495965958E0,2.282794952E0
1.031889625E2,1.941509843E0,3.278841972E0,1.899451137E0
1.031940225E2,1.834590793E0,3.114396095E0,1.490099907E0
1.031990825E2,1.803029180E0,2.878233910E0,9.107758999E-1
1.032041425E2,1.676390409E0,2.706939697E0,3.591964245E-1
1.032092025E2,1.506791830E0,2.636401176E0,-1.029937267E-1
1.032142625E2,1.337049127E0,2.539763451E0,-5.339863896E-1
1.032193225E2,1.289467096E0,2.464955330E0,-1.032338738E0
1.032243825E2,1.125064254E0,2.433535576E0,-1.646712661E0
1.032294425E2,7.749760151E-1,2.469422340E0,-2.256106853E0
1.032345025E2,3.350062966E-1,2.572572708E0,-2.859783173E0
1.032395625E2,-7.832037657E-2,2.580233574E0,-3.481215715E0
1.032446225E2,-4.250465930E-1,2.655206680E0,-3.978874683E0
1.032496825E2,-8.088870645E-1,2.751903534E0,-4.208501339E0
1.032547425E2,-9.840178490E-1,2.879810333E0,-4.125883579E0
1.032598025E2,-8.532941937E-1,2.940738678E0,-4.070964813E0
1.032648625E2,-5.651487112E-1,2.903632164E0,-3.835918903E0
1.032699225E2,-1.717529744E-1,2.940857887E0,-3.210700035E0
1.032749825E2,4.065705538E-1,2.942258835E0,-2.479455471E0
1.032800425E2,9.402191043E-1,2.905502319E0,-1.626536012E0
1.032851025E2,1.426880002E0,2.897649765E0,-8.302397132E-1
1.032901625E2,1.914700508E0,2.724886894E0,-1.365645379E-1
1.032952225E2,2.402042866E0,2.490298271E0,5.824082494E-1
1.033002825E2,2.860563755E0,2.280096054E0,1.150280356E0
1.033053425E2,3.257149935E0,2.032030106E0,1.697376370E0
1.033104025E2,3.592608452E0,1.712605476E0,2.196182728E0
1.033154625E2,3.900708914E0,1.415168762E0,2.592849970E0
1.033205225E2,4.213001251E0,1.036756516E0,2.823555708E0
1.033255825E2,4.420336723E0,6.659221649E-1,3.056395292E0
1.033306425E2,4.506743431E0,3.121433258E-1,3.258677959E0
1.033357025E2,4.365122795E0,-3.186511993E-2,3.388211250E0
1.033407625E2,4.103309631E0,-4.092626572E-1,3.369677544E0
1.033458225E2,3.730406046E0,-8.008995056E-1,3.184506178E0
1.033508825E2,3.243553877E0,-1.170864105E0,2.823350430E0
1.033559425E2,2.653802395E0,-1.511967659E0,2.245425940E0
1.033610025E2,2.106227160E0,-1.869631290E0,1.591406584E0
1.033660625E2,1.690699100E0,-2.143269539E0,9.106990695E-1
1.033711225E2,1.334589720E0,-2.375971317E0,2.309489846E-1
1.033761825E2,1.020605326E0,-2.570116520E0,-4.344994426E-1
1.033812425E2,9.059349895E-1,-2.687399387E0,-9.791887403E-1
1.033863025E2,9.016549587E-1,-2.787664413E0,-1.442942023E0
1.033913625E2,8.905254602E-1,-2.854185104E0,-1.713662386E0
1.033964225E2,8.178861141E-1,-2.867869377E0,-1.865963578E0
1.034014825E2,6.958162785E-1,-2.938828945E0,-2.055924416E0
1.034065425E2,5.456806421E-1,-2.889964581E0,-2.175523043E0
1.034116025E2,4.175271392E-1,-2.872144699E0,-2.327956676E0
1.034166625E2,3.066802919E-1,-2.839887142E0,-2.362274170E0
1.034217225E2,3.037624955E-1,-2.812356949E0,-2.309510469E0
1.034267825E2,2.961463928E-1,-2.741702080E0,-2.195925713E0
1.034318425E2,2.460042387E-1,-2.637577534E0,-2.030532598E0
1.034369025E2,2.587588429E-1,-2.538332939E0,-1.877329707E0
1.034419625E2,3.701722026E-1,-2.427236557E0,-1.761955976E0
1.034470225E2,5.998478532E-1,-2.356953621E0,-1.681776285E0
1.034520825E2,7.949691415E-1,-2.248491287E0,-1.650914192E0
1.034571425E2,9.247751236E-1,-2.111470699E0,-1.602338076E0
1.034622025E2,1.078245878E0,-2.024876118E0,-1.507614732E0
1.034672625E2,1.214982748E0,-1.921636581E0,-1.455815911E0
1.034723225E2,1.297147512E0,-1.844840527E0,-1.459123254E0
1.034773825E2,1.255473375E0,-1.806413174E0,-1.424326897E0
1.034824425E2,1.166595697E0,-1.770391941E0,-1.438318491E0
1.034875025E2,1.114180207E0,-1.784594059E0,-1.425168991E0
1.034925625E2,1.038228750E0,-1.822618484E0,-1.404457569E0
1.034976225E2,1.003475428E0,-1.860511303E0,-1.330825090E0
1.035026825E2,9.667364955E-1,-1.953294277E0,-1.206804395E0
1.035077425E2,9.116250277E-1,-2.053072453E0,-1.056055307E0
1.035128025E2,7.879912853E-1,-2.140718460E0,-8.565660119E-1
1.035178625E2,6.559662819E-1,-2.240204334E0,-7.513942122E-1
1.035229225E2,4.914465845E-1,-2.351524353E0,-7.376677990E-1
1.035279825E2,3.325158358E-1,-2.469872475E0,-7.195457220E-1
1.035330425E2,1.768536270E-1,-2.513916016E0,-7.707947493E-1
1.035381025E2,5.050849915E-2,-2.593792439E0,-8.291700482E-1
1.035431625E2,-7.052215934E-2,-2.663993835E0,-9.426051378E-1
1.035482225E2,-2.340588719E-1,-2.659931183E0,-1.080021501E0
1.035557252E2,-3.009417057E-1,-2.710476875E0,-1.192667007E0
1.035608023E2,-3.399209082E-1,-2.749306202E0,-1.235413432E0
1.035658794E2,-3.814581931E-1,-2.718640327E0,-1.221348286E0
1.035709268E2,-3.990724683E-1,-2.668825626E0,-1.224487782E0
1.035760024E2,-4.310218990E-1,-2.662084579E0,-1.278430939E0
1.035810779E2,-3.841267526E-1,-2.617009163E0,-1.246748686E0
1.035861536E2,-3.491990864E-1,-2.540839195E0,-1.165280104E0
1.035912292E2,-3.523719311E-1,-2.395336628E0,-1.139420748E0
1.035962998E2,-3.816270232E-1,-2.290655136E0,-1.132962704E0
1.036013752E2,-4.966920614E-1,-2.174087048E0,-1.263485432E0
1.036064507E2,-6.474946737E-1,-2.081498623E0,-1.351689577E0
1.036115261E2,-7.938207388E-1,-1.998436928E0,-1.402997017E0
1.036165984E2,-9.002563357E-1,-1.850685120E0,-1.458222151E0
1.036216736E2,-9.646098614E-1,-1.736389637E0,-1.440926909E0
1.036267489E2,-9.748319387E-1,-1.619609833E0,-1.360825777E0
1.036318241E2,-9.716218710E-1,-1.466860771E0,-1.267972469E0
1.036368841E2,-9.191913009E-1,-1.364330292E0,-1.059147596E0
1.036419441E2,-8.364694118E-1,-1.264131546E0,-8.585800529E-1
1.036470041E2,-8.191816807E-1,-1.084966660E0,-7.182352543E-1
1.036520641E2,-8.096783757E-1,-8.892183304E-1,-6.132808328E-1
1.036571241E2,-8.294434547E-1,-6.961040497E-1,-5.239619017E-1
1.036621841E2,-8.996930122E-1,-4.458732605E-1,-4.235322475E-1
1.036672441E2,-1.092250228E0,-1.410570145E-1,-3.304904699E-1
1.036723041E2,-1.330854893E0,2.302036285E-1,-2.396243811E-1
1.036773641E2,-1.369910240E0,6.104135513E-1,-1.769695282E-1
1.036824241E2,-1.217008710E0,9.325342178E-1,-8.231395483E-2
1.036874841E2,-1.001191139E0,1.328181267E0,2.772068977E-2
1.036925441E2,-8.705335259E-1,1.802024841E0,1.818050742E-1
1.036976041E2,-7.144614458E-1,2.205588341E0,3.226468563E-1
1.037026641E2,-3.170471787E-1,2.629827499E0,3.402792811E-1
1.037077241E2,-6.523030996E-2,3.074688911E0,4.618148208E-1
1.037127841E2,-3.540575504E-3,3.489859581E0,4.932906032E-1
1.037178441E2,1.968331337E-1,3.825092316E0,3.222221732E-1
1.037229041E2,5.049847364E-1,4.147555351E0,1.799187064E-1
1.037279641E2,7.584248781E-1,4.380813599E0,1.367883682E-1
1.037330241E2,1.058356285E0,4.546545982E0,7.696032524E-2
1.037380841E2,1.333133817E0,4.554032326E0,1.211403608E-1
1.037431441E2,1.614510775E0,4.422620773E0,3.403155804E-1
1.037482041E2,1.773891926E0,4.236206055E0,5.855807066E-1
1.037532641E2,1.675453186E0,4.069002151E0,7.755562663E-1
1.037583241E2,1.397708178E0,3.739215851E0,1.032419443E0
1.037633841E2,1.052531481E0,3.378734589E0,1.571213603E0
1.037684441E2,5.151081681E-1,3.128679276E0,2.285375118E0
1.037735041E2,-1.338990629E-1,2.881112099E0,2.985655308E0
1.037785641E2,-7.404194474E-1,2.559336662E0,3.509663105E0
1.037836241E2,-1.250789762E0,2.311646461E0,3.857630730E0
1.037886841E2,-1.574922800E0,2.128262520E0,3.907267570E0
1.037937441E2,-1.797336221E0,2.059300423E0,3.739176273E0
1.037988041E2,-1.887224317E0,2.135772705E0,3.358721733E0
1.038038641E2,-1.878322005E0,2.309811592E0,2.775066137E0
1.038089241E2,-1.725010872E0,2.488168716E0,2.011486053E0
1.038139841E2,-1.472738624E0,2.675875664E0,9.946879745E-1
1.038190441E2,-1.259401560E0,2.858813286E0,-1.292246878E-1
1.038241041E2,-1.247103095E0,2.996556282E0,-1.207738161E0
1.038291641E2,-1.418842077E0,3.096529007E0,-2.158349752E0
1.038342241E2,-1.640847802E0,3.244989395E0,-2.945949793E0
1.038392841E2,-1.947711468E0,3.475364685E0,-3.548963547E0
1.038443441E2,-2.195047617E0,3.720494270E0,-3.964054585E0
1.038494041E2,-2.290704727E0,3.865421295E0,-4.369542599E0
1.038544641E2,-2.211402416E0,3.931710243E0,-4.611636162E0
1.038595241E2,-2.160402298E0,4.129899979E0,-4.361121655E0
1.038645841E2,-2.024984837E0,4.282705307E0,-3.654165030E0
1.038696441E2,-1.477064729E0,4.313579559E0,-2.676501274E0
1.038747041E2,-6.571768522E-1,4.237002373E0,-1.467210174E0
1.038797641E2,3.478572071E-1,4.222931862E0,-1.509161890E-1
1.038848241E2,1.090111017E0,4.175538063E0,1.056802750E0
1.038898841E2,1.516220808E0,3.946476936E0,2.055201530E0
1.038949441E2,2.029258013E0,3.495262146E0,2.867377281E0
1.039000041E2,2.486310482E0,2.908266068E0,3.604354620E0
1.039050641E2,2.461865664E0,2.427257538E0,4.375022888E0
1.039101241E2,2.264967918E0,1.788865089E0,5.051561356E0
1.039151841E2,2.024551868E0,1.067408562E0,5.603989601E0
1.039202441E2,1.634495020E0,4.351720810E-1,5.931205750E0
1.039253041E2,1.261719823E0,-1.271467209E-1,6.005525589E0
1.039303641E2,9.440947175E-1,-6.316490173E-1,5.885309219E0
1.039354241E2,6.113893390E-1,-1.056898117E0,5.607035637E0
1.039404841E2,2.488242686E-1,-1.388629913E0,5.144411564E0
1.039455441E2,-1.273065805E-1,-1.660405636E0,4.571113110E0
1.039506041E2,-4.409395754E-1,-1.884222984E0,3.956294060E0
1.039556641E2,-7.261142135E-1,-2.081612110E0,3.323187351E0
1.039607241E2,-9.446458817E-1,-2.204697132E0,2.666303873E0
1.039657841E2,-1.068009973E0,-2.291779995E0,2.020694017E0
1.039708441E2,-1.168435454E0,-2.350024223E0,1.397460461E0
1.039759041E2,-1.284497499E0,-2.326786518E0,7.886498570E-1
1.039809641E2,-1.339839935E0,-2.305859089E0,1.669414937E-1
1.039860241E2,-1.351206660E0,-2.294371605E0,-4.496751726E-1
1.039910841E2,-1.364094138E0,-2.275535583E0,-1.107931852E0
1.039961441E2,-1.263928175E0,-2.187140465E0,-1.572196722E0
1.040012041E2,-1.189603567E0,-2.151288509E0,-1.903826118E0
1.040062641E2,-1.076589108E0,-2.084201336E0,-2.213716507E0
1.040113241E2,-9.415478706E-1,-2.000281334E0,-2.464623690E0
1.040163841E2,-7.820617557E-1,-1.973732471E0,-2.523281574E0
1.040214441E2,-5.478969812E-1,-1.930322170E0,-2.395228386E0
1.040265041E2,-2.817288637E-1,-1.898780346E0,-2.106804132E0
1.040315641E2,-6.676512957E-2,-1.900608063E0,-1.779719234E0
1.040366241E2,6.397646666E-2,-2.021868706E0,-1.511657715E0
1.040416841E2,5.093550682E-2,-2.147545338E0,-1.194407701E0
1.040467441E2,1.627996564E-2,-2.241715431E0,-8.013113737E-1
1.040518041E2,-5.688524246E-2,-2.342688560E0,-4.272115529E-1
1.040568641E2,-1.710869074E-1,-2.457632542E0,-1.142333448E-1
1.040619241E2,-2.977010012E-1,-2.567391872E0,2.079917490E-1
1.040669841E2,-4.078170657E-1,-2.671980381E0,5.258934498E-1
1.040720441E2,-4.921292067E-1,-2.740328789E0,7.493243217E-1
1.040771041E2,-5.935829878E-1,-2.841906548E0,1.001370311E0
1.040821641E2,-6.810855865E-1,-2.924104691E0,1.249502182E0
1.040872241E2,-6.811395884E-1,-3.025320053E0,1.391639471E0
1.040922841E2,-7.327218056E-1,-2.992492199E0,1.459748030E0
1.040973441E2,-7.616406679E-1,-2.978991508E0,1.406677485E0
1.041024041E2,-6.627218723E-1,-2.965691090E0,1.342611194E0
1.041074641E2,-5.509575605E-1,-2.866479397E0,1.257827520E0
1.041125241E2,-3.784947395E-1,-2.724558353E0,1.178688526E0
1.041175841E2,-1.689842045E-1,-2.583039284E0,1.131282926E0
1.041226441E2,-5.861908197E-3,-2.425195694E0,1.091810107E0
1.041277041E2,1.733933836E-1,-2.253468990E0,1.058039308E0
1.041327641E2,3.378958702E-1,-2.082252502E0,9.559446573E-1
1.041378241E2,4.592414796E-1,-1.947456837E0,8.408224583E-1
1.041428841E2,5.592912436E-1,-1.853798389E0,7.004448175E-1
1.041479441E2,5.735659599E-1,-1.691147327E0,4.699630141E-1
1.041530041E2,5.643738508E-1,-1.488270760E0,2.472513318E-1
1.041580641E2,5.172001123E-1,-1.357649803E0,3.685444593E-2
1.041631241E2,4.991848469E-1,-1.289569855E0,-1.546082497E-1
1.041681841E2,4.625867009E-1,-1.204961777E0,-3.442405462E-1
1.041732441E2,4.024183750E-1,-1.161231041E0,-4.773978889E-1
1.041783041E2,3.137159348E-1,-1.103281975E0,-5.830909014E-1
1.041833641E2,3.066277802E-1,-1.064592361E0,-6.377400160E-1
1.041884241E2,3.259294331E-1,-1.009233475E0,-6.224775314E-1
1.041934841E2,3.646939993E-1,-9.946537018E-1,-5.874527693E-1
1.041985441E2,3.683396578E-1,-1.016034126E0,-5.299619436E-1
1.042036041E2,3.225484788E-1,-1.035034180E0,-5.171976089E-1
1.042086641E2,1.579157412E-1,-1.087547302E0,-5.442377329E-1
1.042137241E2,-3.925827146E-2,-1.101739883E0,-5.513880849E-1
1.042187841E2,-2.719568610E-1,-1.147019386E0,-5.989136100E-1
1.042238441E2,-4.853912592E-1,-1.192209244E0,-6.393761635E-1
1.042289041E2,-6.845470071E-1,-1.234919548E0,-6.440998912E-1
1.042339641E2,-7.429798245E-1,-1.234484673E0,-6.562741399E-1
1.042390241E2,-8.404853940E-1,-1.267495155E0,-6.834188700E-1
1.042440841E2,-9.983962774E-1,-1.288447380E0,-5.963642001E-1
1.042491441E2,-1.104548573E0,-1.206453323E0,-4.813642502E-1
1.042542041E2,-1.144713879E0,-1.189118385E0,-4.221859276E-1
1.042592641E2,-1.207364321E0,-1.123920441E0,-3.755814433E-1
1.042643241E2,-1.220748305E0,-1.092280388E0,-3.054812849E-1
1.042693841E2,-1.158454418E0,-9.745435715E-1,-1.924973428E-1
1.042744441E2,-1.101828337E0,-8.090953827E-1,-9.886878729E-2
1.042795041E2,-1.115249395E0,-6.606273651E-1,-8.384782076E-2
1.042845641E2,-1.127000928E0,-4.358196259E-1,-7.535064220E-2
1.042896241E2,-1.089551687E0,-9.408473969E-2,-8.558446169E-2
1.042946841E2,-9.000524282E-1,2.256889343E-1,-1.266586483E-1
1.042997441E2,-7.308430672E-1,5.594377518E-1,-2.012190223E-1
1.043048041E2,-5.744609833E-1,9.287118912E-1,-1.732727289E-1
1.043098641E2,-3.639907241E-1,1.276066780E0,-1.174350679E-1
1.043149241E2,-2.549656034E-1,1.632625580E0,-5.276554823E-2
1.043199841E2,-9.896662831E-2,1.897903442E0,8.041691780E-2
1.043250441E2,2.023161799E-1,2.139000893E0,2.366489172E-1
1.043301041E2,3.688315153E-1,2.430128098E0,4.276854992E-1
1.043351641E2,5.182720423E-1,2.670728683E0,6.297073364E-1
1.043402241E2,7.156653404E-1,2.805803299E0,8.217530251E-1
1.043452841E2,8.270686865E-1,2.979019165E0,1.068681479E0
1.043503441E2,9.797246456E-1,3.116147995E0,1.301213980E0
1.043554041E2,1.028081417E0,3.217206955E0,1.462353706E0
1.043604641E2,8.788310289E-1,3.131470680E0,1.567233205E0
1.043655241E2,1.189879298E0,3.055316925E0,1.844006538E0
1.043705841E2,1.519854307E0,2.998248100E0,1.953499556E0
1.043780911E2,1.480482578E0,2.940688133E0,1.959931850E0
1.043831682E2,1.370991111E0,2.952776909E0,1.926218510E0
1.043882389E2,1.194852471E0,2.914408684E0,1.629202008E0
1.043933157E2,9.754573107E-1,2.801783562E0,1.075961947E0
1.043983924E2,8.030094504E-1,2.686866760E0,4.785325825E-1
1.044034692E2,6.287504435E-1,2.572140694E0,-2.077317238E-2
1.044085436E2,5.210772157E-1,2.553368568E0,-4.755385816E-1
1.044136203E2,5.084406734E-1,2.534765244E0,-9.512403011E-1
1.044186969E2,5.238703489E-1,2.542681694E0,-1.341533661E0
1.044237736E2,5.270818472E-1,2.610580444E0,-1.645087242E0
1.044288508E2,4.874948859E-1,2.625925064E0,-1.963451028E0
1.044339275E2,3.837209940E-1,2.643787384E0,-2.280486584E0
1.044390041E2,2.375225723E-1,2.633039474E0,-2.525355339E0
1.044440808E2,-8.503437042E-3,2.553015709E0,-2.712946177E0
1.044491393E2,-2.922783494E-1,2.468382835E0,-2.827260971E0
1.044542151E2,-5.375924110E-1,2.400665283E0,-2.851783037E0
1.044592908E2,-6.417915225E-1,2.311553955E0,-2.746212006E0
1.044643666E2,-6.773725152E-1,2.165196419E0,-2.479230642E0
1.044694632E2,-6.612821221E-1,1.952099800E0,-2.169907808E0
1.044745400E2,-5.888448954E-1,1.734565735E0,-1.831881762E0
1.044796168E2,-5.612540841E-1,1.596368790E0,-1.326136112E0
1.044846936E2,-4.812887311E-1,1.566146851E0,-7.882217765E-1
1.044897676E2,-2.109076530E-1,1.586370468E0,-1.909941435E-1
1.044948443E2,2.780639529E-1,1.664172173E0,4.352421761E-1
1.044999210E2,7.488249540E-1,1.708558083E0,1.024691939E0
1.045049976E2,1.386338949E0,1.587965012E0,1.590221286E0
1.045100731E2,2.055295467E0,1.441322327E0,2.067998886E0
1.045151497E2,2.665276527E0,1.266244888E0,2.463270426E0
1.045202263E2,3.327373981E0,1.108169556E0,2.865255356E0
1.045253029E2,4.042879105E0,9.239168167E-1,3.255588770E0
1.045303774E2,4.583607197E0,7.086200714E-1,3.498673439E0
1.045354539E2,4.946126938E0,5.100727081E-1,3.604624271E0
1.045405304E2,5.110005379E0,2.970724106E-1,3.554601908E0
1.045456069E2,5.061894894E0,3.369235992E-2,3.413340092E0
1.045506534E2,4.802127361E0,-2.848081589E-1,3.156969070E0
1.045557284E2,4.426374435E0,-5.626249313E-1,2.773170233E0
1.045608034E2,3.885993004E0,-7.758083344E-1,2.251918554E0
1.045658784E2,3.199581385E0,-9.961194992E-1,1.692927361E0
1.045709648E2,2.511800528E0,-1.295211792E0,1.057104111E0
1.045760402E2,1.869439363E0,-1.581978798E0,3.962888122E-1
1.045811158E2,1.400590777E0,-1.858742714E0,-1.230118871E-1
1.045861913E2,1.046942949E0,-2.149393559E0,-4.920619130E-1
1.045912669E2,7.695879936E-1,-2.362983704E0,-7.687156200E-1
1.045963209E2,4.963771105E-1,-2.559415817E0,-1.017882466E0
1.046013955E2,2.606035471E-1,-2.784205437E0,-1.135909557E0
1.046064701E2,4.758210480E-2,-2.987091541E0,-1.268550634E0
1.046115447E2,-1.238551140E-1,-3.160928726E0,-1.425309896E0
1.046166047E2,-3.185896575E-1,-3.257913113E0,-1.524753332E0
1.046216647E2,-5.415880084E-1,-3.304479122E0,-1.580874443E0
1.046267247E2,-7.025166750E-1,-3.322227001E0,-1.617551088E0
1.046317847E2,-7.442927361E-1,-3.378191948E0,-1.670614839E0
1.046368447E2,-8.154303432E-1,-3.383817196E0,-1.778094769E0
1.046419047E2,-7.079465389E-1,-3.291320324E0,-1.779567599E0
1.046469647E2,-5.226197243E-1,-3.189345360E0,-1.734918118E0
1.046520247E2,-2.926368713E-1,-3.099436760E0,-1.785380602E0
1.046570847E2,8.953407407E-3,-2.954586029E0,-1.825740337E0
1.046621447E2,3.250392973E-1,-2.769208431E0,-1.861044765E0
1.046672047E2,6.227356195E-1,-2.600766659E0,-1.908453226E0
1.046722647E2,8.380452991E-1,-2.444449902E0,-1.944487095E0
1.046773247E2,9.573113918E-1,-2.290668488E0,-1.969698906E0
1.046823847E2,1.033649921E0,-2.175312519E0,-2.001133442E0
1.046874447E2,1.098294258E0,-2.081586361E0,-2.003155470E0
1.046925047E2,1.074899197E0,-1.992720127E0,-1.966516614E0
1.046975647E2,1.009262323E0,-1.978097916E0,-1.951214194E0
1.047026247E2,8.462789655E-1,-1.973026752E0,-1.947843552E0
1.047076847E2,6.339364648E-1,-1.984670162E0,-1.858479500E0
1.047127447E2,4.678093791E-1,-2.020187855E0,-1.747523785E0
1.047178047E2,2.784267962E-1,-2.086735249E0,-1.638316274E0
1.047228647E2,6.316059828E-2,-2.143590927E0,-1.562059879E0
1.047279247E2,-1.184576601E-1,-2.197939396E0,-1.499239922E0
1.047329847E2,-2.953121662E-1,-2.225850105E0,-1.437928557E0
1.047380447E2,-4.386688471E-1,-2.189071655E0,-1.382814646E0
1.047431047E2,-5.943169594E-1,-2.161843300E0,-1.283538699E0
1.047481647E2,-7.527083158E-1,-2.146536827E0,-1.192831039E0
1.047532247E2,-8.921995163E-1,-2.119215012E0,-1.115189314E0
1.047582847E2,-1.012887955E0,-2.096625805E0,-1.024514675E0
1.047633447E2,-1.160434723E0,-2.050047874E0,-9.276921749E-1
1.047684047E2,-1.239194393E0,-2.048895359E0,-8.004323244E-1
1.047734647E2,-1.258578062E0,-2.030921459E0,-6.855430603E-1
1.047785247E2,-1.398184776E0,-1.991353512E0,-6.475682259E-1
1.047835847E2,-1.545994043E0,-1.980443954E0,-6.169346571E-1
1.047886447E2,-1.496341109E0,-1.964653492E0,-5.887933373E-1
1.047937047E2,-1.419258714E0,-1.939199448E0,-5.440514684E-1
1.047987647E2,-1.355299354E0,-1.865810394E0,-5.282061696E-1
1.048038247E2,-1.127465487E0,-1.687103748E0,-4.338726401E-1
1.048088847E2,-8.479130268E-1,-1.491766453E0,-3.061781824E-1
1.048139447E2,-7.263433933E-1,-1.234418869E0,-3.481254280E-1
1.048190047E2,-6.595078707E-1,-1.037156105E0,-4.616583884E-1
1.048240647E2,-6.117738485E-1,-8.472204208E-1,-4.176284969E-1
1.048291247E2,-5.974766016E-1,-5.904397964E-1,-2.878229320E-1
1.048341847E2,-6.474908590E-1,-3.674116135E-1,-1.845196486E-1
1.048392447E2,-6.374879479E-1,-2.594347000E-1,-1.100164056E-1
1.048443047E2,-6.442749500E-1,-1.228170395E-1,7.468724251E-2
1.048493647E2,-6.677943468E-1,4.233932495E-2,2.770254612E-1
1.048544247E2,-6.911859512E-1,1.904888153E-1,4.114913344E-1
1.048594847E2,-7.165312767E-1,3.407020569E-1,4.550541043E-1
1.048645447E2,-8.373398185E-1,4.618701935E-1,5.202978253E-1
1.048696047E2,-8.668886423E-1,5.874662399E-1,5.049325824E-1
1.048746647E2,-8.387506008E-1,7.700910568E-1,4.666915536E-1
1.048797247E2,-8.987035751E-1,9.833049774E-1,5.614811778E-1
1.048847847E2,-8.434849381E-1,1.191157341E0,5.957705975E-1
1.048898447E2,-7.300499678E-1,1.405517578E0,5.655871034E-1
1.048949047E2,-6.153168678E-1,1.655031204E0,5.215748549E-1
1.048999647E2,-4.489992261E-1,1.903764725E0,4.591396451E-1
1.049050247E2,-2.476129234E-1,2.170864105E0,3.184190392E-1
1.049100847E2,-4.165071249E-2,2.420446396E0,1.826660633E-1
1.049151447E2,1.956846714E-1,2.607129097E0,-3.994315863E-2
1.049202047E2,4.193682075E-1,2.812388420E0,-2.400861681E-1
1.049252647E2,6.108945012E-1,2.947702408E0,-3.825951219E-1
1.049303247E2,7.562599778E-1,2.891211510E0,-4.663298428E-1
